,C1,C2,C3
1980-02-14,20.861721,1.4124618,0.6161888
1980-02-15,21.706999,1.8276802,0.54775566
1980-02-19,23.63165,1.8714073,0.5064767
1980-02-20,24.002827,1.8985114,0.23418602
1980-02-21,25.261234,1.9031408,0.13272518
1980-02-22,24.977348,1.962187,0.2869079
1980-02-25,25.336681,2.2207985,0.24044044
1980-02-26,26.391768,2.1709373,0.02905311
1980-02-27,26.348679,2.0483813,0.18965715
1980-02-28,24.23533,2.8631144,0.29208365
1980-02-29,24.444221,3.1491582,0.07188384
1980-03-03,24.966764,3.491776,0.35767174
1980-03-04,25.202589,3.57559,0.41313627
1980-03-05,25.32014,3.6909485,0.56570035
1980-03-06,25.970167,3.9648294,0.68143314
1980-03-07,25.79054,4.2770143,0.7930574
1980-03-10,24.892746,4.306039,0.884442
1980-03-11,24.10243,4.352663,1.125276
1980-03-12,24.312748,4.2966905,1.2111766
1980-03-13,24.117865,4.4203496,0.9910978
1980-03-14,24.18796,4.434825,0.9143159
1980-03-17,24.218239,4.392364,0.94766486
1980-03-18,23.822208,4.0840936,0.7833605
1980-03-19,23.684534,4.032284,0.7714091
1980-03-20,24.063927,4.3246474,0.949624
1980-03-21,24.77741,4.2068133,0.79942214
1980-03-24,25.820108,4.169627,0.7950618
1980-03-25,25.77324,4.2714677,0.72642154
1980-03-26,25.45284,4.467118,0.72078115
1980-03-27,25.444605,4.3538895,0.70954174
1980-03-28,24.355108,4.565334,0.8682698
1980-03-31,24.063942,4.2985773,0.85411596
1980-04-01,24.149086,4.095519,0.87826926
1980-04-02,24.111946,4.0600004,1.0372685
1980-04-03,24.345034,3.785395,1.3830683
1980-04-07,22.167248,4.3046017,1.4230894
1980-04-08,22.215796,4.211212,1.3777645
1980-04-09,22.206451,3.6763008,1.5712724
1980-04-10,22.338127,3.652254,1.4878097
1980-04-11,20.865437,3.9973903,1.3982794
1980-04-14,20.665756,3.6961868,1.4455353
1980-04-15,20.403503,3.3716836,1.8200356
1980-04-16,17.964077,3.6636393,1.920777
1980-04-17,18.286177,3.408095,1.7020526
1980-04-18,18.249723,3.2659764,1.6520339
1980-04-21,17.735413,2.7319193,1.7544973
1980-04-22,17.500729,2.4535055,1.5675926
1980-04-23,17.4295,1.9463401,1.3898244
1980-04-24,17.280289,2.0006266,1.2640327
1980-04-25,17.26487,1.9101973,1.2111729
1980-04-28,15.923046,1.4547037,1.1274221
1980-04-29,16.076632,1.1002704,1.1685745
1980-04-30,16.023775,0.9230583,0.7928655
1980-05-01,15.552728,1.0608169,0.659068
1980-05-02,14.414116,0.90520006,0.5740043
1980-05-05,13.8395815,0.6461711,0.7409754
1980-05-06,13.136345,0.7333086,0.6938709
1980-05-07,12.908176,0.34593192,0.5715737
1980-05-08,13.304488,0.03075943,0.45758379
1980-05-09,13.984535,-0.14665373,0.3704038
1980-05-12,13.72934,-0.21713144,0.455182
1980-05-13,13.37365,-0.19594291,0.47043762
1980-05-14,13.242896,-0.41363034,0.32717076
1980-05-15,13.673511,-0.5785818,0.25774604
1980-05-16,14.117428,-0.42542323,0.3874057
1980-05-19,14.450065,-0.48017704,0.5110136
1980-05-20,13.513054,-0.5668982,0.50444704
1980-05-21,13.150817,-0.677997,0.29549694
1980-05-22,13.014466,-0.8279187,0.2008126
1980-05-23,12.074992,-0.89240944,0.21232648
1980-05-27,12.18543,-0.97843593,0.22200063
1980-05-28,12.579837,-1.060812,0.11604534
1980-05-29,13.022322,-1.0579758,0.17251201
1980-05-30,13.04362,-0.8958351,0.15305702
1980-06-02,13.435755,-0.9007385,0.19702359
1980-06-03,12.969265,-0.74926627,0.13257703
1980-06-04,12.697913,-0.80123574,0.08335258
1980-06-05,12.530586,-0.82724273,0.066973664
1980-06-06,11.88235,-0.75028497,0.06169637
1980-06-09,11.429516,-0.9008428,-0.020801285
1980-06-10,11.699559,-0.8986155,-0.005773499
1980-06-11,11.331659,-0.905067,-0.109273314
1980-06-12,10.845682,-0.93121904,-0.11879538
1980-06-13,10.373255,-1.0712187,-0.13245933
1980-06-16,10.399899,-1.0092762,-0.1948604
1980-06-17,10.413565,-1.0715427,-0.21664302
1980-06-18,10.779075,-0.89225316,-0.1191906
1980-06-19,10.787002,-0.8149048,-0.14898704
1980-06-20,10.687069,-0.8247559,-0.15048552
1980-06-23,10.996492,-0.8944585,-0.20677873
1980-06-24,11.158924,-0.8189109,-0.09352606
1980-06-25,11.600526,-0.84899837,-0.068214856
1980-06-26,11.786312,-0.7489004,-0.11386789
1980-06-27,12.31039,-0.7583823,-0.054882508
1980-06-30,12.569816,-0.6429753,0.054554857
1980-07-01,12.668894,-0.7108898,0.036025748
1980-07-02,12.658792,-0.75075716,0.094443716
1980-07-03,12.181498,-0.7254654,0.08171438
1980-07-07,12.571254,-0.79706895,0.107809864
1980-07-08,12.327165,-0.6671112,0.14082044
1980-07-09,12.408611,-0.7316178,0.13117522
1980-07-10,12.580822,-0.7531973,0.07868749
1980-07-11,12.937729,-0.8452528,0.12501425
1980-07-14,13.022754,-0.7524757,0.13543008
1980-07-15,12.813488,-0.70697665,0.12336378
1980-07-16,12.368271,-0.64372796,0.114716634
1980-07-17,12.585604,-0.75938344,0.18751553
1980-07-18,12.659863,-0.79366964,0.16122887
1980-07-21,12.547893,-0.74184155,0.11449858
1980-07-22,12.579753,-0.7265669,0.1407406
1980-07-23,12.59153,-0.6730064,0.11326618
1980-07-24,12.85717,-0.75569016,0.18153477
1980-07-25,13.070421,-0.79350007,0.2069622
1980-07-28,13.481255,-0.85515845,0.050058864
1980-07-29,13.623224,-0.7555011,0.11227721
1980-07-30,13.764079,-0.813026,0.14026816
1980-07-31,14.545311,-0.7589821,-0.008725925
1980-08-01,14.815492,-0.58682936,0.09071307
1980-08-04,14.668436,-0.50087017,0.186495
1980-08-05,14.669475,-0.566503,0.2147951
1980-08-06,14.8399105,-0.66618717,0.19604401
1980-08-07,14.7937355,-0.7528572,0.1293278
1980-08-08,15.061854,-0.79351604,0.23253743
1980-08-11,15.728798,-0.86429596,0.1790187
1980-08-12,15.733447,-0.8490049,0.14257576
1980-08-13,15.678471,-0.83119535,0.08792222
1980-08-14,15.69565,-0.8539101,0.08586711
1980-08-15,15.673184,-0.7535001,0.00803922
1980-08-18,16.818644,-0.5175612,-0.16099663
1980-08-19,17.273188,-0.29874292,-0.2069289
1980-08-20,17.49419,-0.100220576,-0.33346
1980-08-21,17.710602,0.019636005,-0.2837197
1980-08-22,17.562702,0.15793024,-0.3417375
1980-08-25,18.430357,0.11573553,-0.38515308
1980-08-26,18.389757,0.18586314,-0.38463464
1980-08-27,19.00643,0.04600733,-0.38210076
1980-08-28,19.571539,0.07551276,-0.3896211
1980-08-29,18.901102,0.31804258,-0.52162504
1980-09-02,18.245821,0.14894418,-0.28376445
1980-09-03,17.382101,0.117699556,-0.08040153
1980-09-04,17.51655,-0.022711543,-0.046499852
1980-09-05,17.687717,0.01705729,-0.062353536
1980-09-08,18.024145,0.10202887,-0.019759225
1980-09-09,17.902657,0.15965077,-0.026374895
1980-09-10,17.707495,0.1990866,0.0040886533
1980-09-11,18.233168,0.20287377,-0.014790632
1980-09-12,18.423079,0.30976576,0.013146589
1980-09-15,19.327782,0.47213343,-0.13419981
1980-09-16,19.122091,0.46888396,-0.14225976
1980-09-17,19.30934,0.4202838,-0.23511128
1980-09-18,19.337927,0.41326377,-0.15854204
1980-09-19,18.594076,0.42367414,-0.20205182
1980-09-22,19.712328,0.42194194,-0.21679391
1980-09-23,19.775972,0.4416139,-0.2596944
1980-09-24,19.706392,0.35810912,-0.25603813
1980-09-25,20.218592,0.32269225,-0.1688768
1980-09-26,20.70558,0.6867599,-0.08983224
1980-09-29,21.014904,0.7729317,0.12380957
1980-09-30,20.243269,0.8974576,0.22262737
1980-10-01,19.891153,0.94136864,0.30815724
1980-10-02,20.169706,0.8906239,0.34554088
1980-10-03,18.86613,1.0244637,0.58491886
1980-10-06,18.71325,0.9234171,0.5760519
1980-10-07,18.843388,0.91837883,0.52869505
1980-10-08,19.330967,0.9762491,0.45780113
1980-10-09,19.02275,0.9959847,0.4236236
1980-10-10,19.090986,0.9359599,0.43839508
1980-10-14,18.92644,1.0365359,0.41712272
1980-10-15,18.692654,1.003233,0.36474887
1980-10-16,19.031101,0.8220102,0.26470184
1980-10-17,19.520908,0.8224713,0.29355708
1980-10-20,19.620735,0.9960768,0.38086584
1980-10-21,19.851015,1.0721921,0.4494854
1980-10-22,20.509415,1.1010648,0.3075157
1980-10-23,20.307955,1.1632977,0.42811885
1980-10-24,20.184921,1.2571331,0.40997157
1980-10-27,21.473906,1.2888782,0.44206852
1980-10-28,22.065212,1.3135849,0.43066597
1980-10-29,22.527779,1.2389319,0.39265838
1980-10-30,22.648628,1.2670721,0.3814797
1980-10-31,22.66647,1.3009961,0.41518453
1980-11-03,22.786064,1.6780366,0.46326983
1980-11-05,23.211767,1.7914121,0.38888747
1980-11-06,24.04208,1.4476024,0.5513645
1980-11-07,23.351955,1.4829152,0.77073115
1980-11-10,23.381018,1.5781527,0.8180803
1980-11-12,22.084515,1.8464257,1.018594
1980-11-13,22.306744,1.6623883,0.9804387
1980-11-14,23.210669,1.517968,0.9381912
1980-11-17,24.028416,1.886092,0.7756572
1980-11-18,23.203983,2.2755616,0.9488413
1980-11-19,22.937084,2.2558799,0.9749674
1980-11-20,23.146042,2.3736486,0.8526191
1980-11-21,23.9581,2.477366,0.86441
1980-11-24,24.036695,2.6574492,0.93247795
1980-11-25,24.040834,2.731643,0.774694
1980-11-26,23.900372,2.8784943,0.8696141
1980-11-28,24.106115,2.9670293,0.7497589
1980-12-01,24.608185,2.9941864,0.8757776
1980-12-02,24.729132,3.032079,0.99696195
1980-12-03,24.661194,2.9314952,1.1003827
1980-12-04,24.770288,2.9507356,1.0955163
1980-12-05,25.065197,3.5085602,1.3210624
1980-12-08,25.172424,3.7707295,1.4186448
1980-12-09,25.685118,3.7771387,1.6679909
1980-12-10,25.880135,3.8911386,1.7864838
1980-12-11,26.99914,3.8549163,1.8322797
1980-12-12,26.232464,3.8503866,1.8543969
1980-12-15,26.325909,3.941664,1.8162553
1980-12-16,27.08557,3.7979746,1.6973244
1980-12-17,26.616467,3.79188,1.6815424
1980-12-18,26.257769,3.7541916,1.4027236
1980-12-19,23.947012,3.7160666,1.309031
1980-12-22,22.30017,3.589119,1.5571474
1980-12-23,22.23282,2.633389,1.5305113
1980-12-24,22.717995,2.6054473,1.5080185
1980-12-26,22.114054,2.7606575,1.4619662
1980-12-29,21.849903,2.4937267,1.433721
1980-12-30,22.28601,2.3715234,1.3060058
1980-12-31,22.508099,2.2673812,1.2572848
1981-01-02,22.67148,2.226704,1.2188551
1981-01-05,21.211056,1.9197633,1.2489829
1981-01-06,21.142845,1.96305,1.2819484
1981-01-07,22.046019,2.2682638,1.222462
1981-01-08,22.46397,2.5379102,1.3725134
1981-01-09,23.322279,2.7649014,1.5324003
1981-01-12,22.683432,2.7420123,1.6557969
1981-01-13,23.040571,2.8175232,1.8138216
1981-01-14,22.77287,2.4007728,1.8445994
1981-01-15,22.964695,2.481094,1.6956387
1981-01-16,22.949806,2.4687488,1.8814356
1981-01-19,23.5369,2.7589467,1.7898474
1981-01-20,23.104351,3.0646515,1.7077409
1981-01-21,23.910217,2.8245187,1.5874597
1981-01-22,24.173449,2.8621325,1.5876223
1981-01-23,24.216637,2.7118015,1.7266408
1981-01-26,23.537498,2.827239,1.6772312
1981-01-27,23.531239,2.758711,1.575007
1981-01-28,23.56596,2.6942446,1.5207773
1981-01-29,23.704674,2.3863497,1.5933558
1981-01-30,23.514639,2.2250035,1.5843264
1981-02-02,23.785213,2.1971214,1.4027642
1981-02-03,24.04557,2.383403,1.2183622
1981-02-04,24.0355,2.1955166,1.3536283
1981-02-05,24.083105,2.1186988,1.4441526
1981-02-06,24.409018,2.287552,1.259913
1981-02-09,24.619434,2.3891468,1.3577505
1981-02-10,25.015144,2.419314,1.327638
1981-02-11,25.49329,2.3663363,1.3379077
1981-02-13,26.132551,2.2880785,1.2552216
1981-02-17,25.360956,2.1791527,1.386989
1981-02-18,25.40405,1.9344568,1.4070607
1981-02-19,24.418356,2.2265284,1.0275817
1981-02-20,23.9655,1.9072281,1.0404891
1981-02-23,24.610556,1.7926834,0.704165
1981-02-24,24.958246,1.6048051,0.86252487
1981-02-25,25.197523,1.5037534,0.8569229
1981-02-26,25.45206,1.4888114,0.7058186
1981-02-27,25.575516,1.417482,0.8128636
1981-03-02,25.936035,1.6917447,0.61848986
1981-03-03,25.5191,1.8041109,0.680011
1981-03-04,25.717567,1.5725292,0.8030313
1981-03-05,25.734373,1.5647342,0.8866817
1981-03-06,24.910103,1.9347408,0.81289315
1981-03-09,24.604166,1.9902033,0.80935854
1981-03-10,24.425892,1.9019744,0.7148741
1981-03-11,24.562645,1.7721956,0.66087383
1981-03-12,24.403376,1.644674,0.57997775
1981-03-13,23.850868,1.4579593,0.4372671
1981-03-16,23.588226,1.2636727,0.3906493
1981-03-17,23.293404,1.3348827,0.31717157
1981-03-18,22.513763,0.9720132,0.26231638
1981-03-19,22.680666,0.66135144,0.15659113
1981-03-20,22.834763,0.63683367,0.20379074
1981-03-23,24.056229,0.6412988,0.22352397
1981-03-24,24.560566,0.57999533,0.21911307
1981-03-25,24.45125,0.68857867,0.28257105
1981-03-26,24.747646,0.65741396,0.27483782
1981-03-27,24.838608,0.63096374,0.28003454
1981-03-30,24.290928,0.60252523,0.20305678
1981-03-31,24.003603,0.47844583,0.27056247
1981-04-01,23.874897,0.43078154,0.2203593
1981-04-02,24.252226,0.41781512,0.20736752
1981-04-03,24.703333,0.4785015,0.31282768
1981-04-06,26.089788,0.91101444,0.40418914
1981-04-07,25.176533,1.2225553,0.49058503
1981-04-08,25.636782,0.8723248,0.56964856
1981-04-09,25.484793,0.9644583,0.6096274
1981-04-10,25.59963,0.98010457,0.5226334
1981-04-13,26.111242,1.3333384,0.4906911
1981-04-14,26.026613,0.95805705,0.6832642
1981-04-15,26.285,0.976975,0.5446772
1981-04-16,26.540817,0.8046252,0.6753166
1981-04-20,26.27626,1.3215861,0.46055198
1981-04-21,26.321337,1.3226163,0.45739454
1981-04-22,26.466112,1.2318295,0.35960764
1981-04-23,26.592764,1.226992,0.3081018
1981-04-24,26.929386,1.2905301,0.37959352
1981-04-27,27.167933,1.3433428,0.40431336
1981-04-28,27.356207,1.2916232,0.6829281
1981-04-29,27.491295,1.3451339,0.6604057
1981-04-30,27.695383,1.472844,0.61506987
1981-05-01,27.687315,1.4499774,0.8022769
1981-05-04,28.975845,1.8581917,0.89590603
1981-05-05,30.366425,2.541053,1.023115
1981-05-06,29.8268,2.5545382,1.2091371
1981-05-07,29.141499,2.9830925,1.1293725
1981-05-08,29.058393,3.0832808,1.0031308
1981-05-11,29.407324,2.8956854,1.1337291
1981-05-12,29.723177,2.823503,1.2869127
1981-05-13,29.758688,2.9216359,1.2750902
1981-05-14,29.169325,3.2603645,1.1691394
1981-05-15,28.50651,3.2488248,1.2528063
1981-05-18,27.635012,3.1623302,1.2282796
1981-05-19,28.159409,3.0177362,1.1698172
1981-05-20,28.288822,3.2759793,0.8890319
1981-05-21,28.52061,3.5081627,1.0427663
1981-05-22,28.160084,3.5533106,1.1742166
1981-05-26,27.370707,3.1920154,1.2503021
1981-05-27,27.437647,3.0355175,1.1818404
1981-05-28,26.926304,2.7366984,1.092231
1981-05-29,26.352324,2.6807349,0.94132787
1981-06-01,26.086905,2.60504,1.196785
1981-06-02,26.410032,2.5960805,1.139914
1981-06-03,26.261158,2.7637632,1.1224635
1981-06-04,26.40184,2.9364786,1.2002112
1981-06-05,26.52739,2.9160938,1.2553079
1981-06-08,25.744642,2.6640975,1.3328186
1981-06-09,25.787607,2.5954902,1.2365606
1981-06-10,25.518167,2.4181886,1.1127995
1981-06-11,25.703552,2.3801715,0.91928566
1981-06-12,25.742342,2.356171,0.9013145
1981-06-15,24.849613,2.155132,0.69235986
1981-06-16,24.715378,2.2234957,0.628055
1981-06-17,25.137966,2.3023908,0.60797375
1981-06-18,25.823677,2.4057379,0.61842525
1981-06-19,26.129007,2.4559457,0.7017502
1981-06-22,25.951288,2.460413,0.72181505
1981-06-23,26.06453,2.31954,0.7611434
1981-06-24,26.338598,2.2932725,0.7191273
1981-06-25,26.586298,2.0556822,0.73201674
1981-06-26,26.566439,1.8505081,0.69458455
1981-06-29,26.40523,1.7350671,0.6341316
1981-06-30,26.795181,1.627152,0.54592824
1981-07-01,27.2865,1.8062136,0.62274367
1981-07-02,27.226753,1.8317837,0.71110684
1981-07-06,26.97856,1.9468491,0.67408293
1981-07-07,27.642263,1.8102294,0.7974236
1981-07-08,27.794355,1.9705967,0.8173061
1981-07-09,27.91505,2.1519015,0.83196497
1981-07-10,27.577303,2.2153203,0.75647044
1981-07-13,27.469208,2.0255613,0.80478764
1981-07-14,27.775557,1.9650179,0.7092465
1981-07-15,27.809723,1.8464986,0.7359064
1981-07-16,27.763586,1.9826282,0.534854
1981-07-17,27.797995,1.8666096,0.58946514
1981-07-20,29.418413,2.3872416,0.6233054
1981-07-21,29.616833,2.5065453,0.7860625
1981-07-22,29.841558,2.2902973,0.8295259
1981-07-23,29.722301,2.2941275,0.785775
1981-07-24,29.06903,2.4991148,0.58263135
1981-07-27,28.972223,2.082746,0.81154966
1981-07-28,29.296791,2.335344,0.6762268
1981-07-29,29.54642,2.259788,0.4764042
1981-07-30,29.799873,2.0681298,0.3758576
1981-07-31,29.848501,1.8967439,0.45867208
1981-08-03,30.788506,1.9686508,0.47286978
1981-08-04,30.851137,1.9485288,0.64134455
1981-08-05,30.66289,1.9775344,0.7299691
1981-08-06,30.36697,2.068568,0.81114924
1981-08-07,30.300121,2.1549616,0.8502746
1981-08-10,29.539337,2.484972,0.7846366
1981-08-11,29.173073,2.4090114,0.80613905
1981-08-12,29.674885,2.3305957,0.7698866
1981-08-13,29.940334,2.3091676,0.7536824
1981-08-14,30.18293,2.3929276,0.6261479
1981-08-17,30.285004,2.449153,0.63142926
1981-08-18,30.532272,2.5496693,0.6608466
1981-08-19,30.485085,2.4773633,0.629635
1981-08-20,30.600372,2.4282758,0.48952276
1981-08-21,30.68705,2.3088467,0.45625302
1981-08-24,32.057724,2.1068616,0.3431198
1981-08-25,32.052864,2.0958405,0.45627922
1981-08-26,32.16749,1.9713367,0.465404
1981-08-27,32.23129,1.942346,0.48137975
1981-08-28,32.023495,1.9132398,0.3720794
1981-08-31,32.15425,1.7915599,0.32449216
1981-09-01,32.196857,1.8317295,0.35716283
1981-09-02,32.25145,1.9352427,0.3622561
1981-09-03,32.48828,1.8871764,0.31477436
1981-09-04,32.558228,1.9366176,0.20071572
1981-09-08,32.655483,1.972998,0.28338638
1981-09-09,32.503155,2.055961,0.25105962
1981-09-10,32.310436,1.8056666,0.17598546
1981-09-11,31.342457,2.0920222,-0.31200185
1981-09-14,31.554752,1.4913697,-0.13251863
1981-09-15,31.063921,1.3999583,-0.15536793
1981-09-16,31.069902,1.313141,-0.16926226
1981-09-17,30.743727,1.4386935,-0.11571507
1981-09-18,30.490755,1.4061291,-0.19306614
1981-09-21,30.104225,1.2235572,0.06993685
1981-09-22,30.613314,1.1352053,-0.1391545
1981-09-23,31.08759,0.86558783,-0.13219659
1981-09-24,31.366259,0.8404159,-0.20642185
1981-09-25,32.45936,0.3532173,-0.06742072
1981-09-28,32.537895,0.5809846,-0.15149604
1981-09-29,32.823956,0.45399746,-0.14346205
1981-09-30,32.81784,0.51126814,-0.2522313
1981-10-01,32.661266,0.5224204,-0.15016638
1981-10-02,31.908998,0.89831114,-0.12084547
1981-10-05,30.747622,0.92220384,0.0035644465
1981-10-06,30.607544,0.8550302,-0.15366206
1981-10-07,30.334436,0.8036218,-0.20327201
1981-10-08,30.436844,0.58953613,-0.06358985
1981-10-09,29.48256,0.7573365,-0.37348
1981-10-13,29.306025,0.2544588,0.0024800883
1981-10-14,29.311886,0.2844928,-0.08559108
1981-10-15,29.327312,0.29608583,-0.038131874
1981-10-16,29.491318,0.2726226,0.09270943
1981-10-19,29.678623,0.37580606,-0.021740833
1981-10-20,29.84461,0.2693204,0.018358415
1981-10-21,30.344658,0.08116159,0.015820693
1981-10-22,30.385542,0.14998826,-0.03643137
1981-10-23,30.2548,0.13412605,-0.07014968
1981-10-26,30.747078,-0.12408931,-0.05870415
1981-10-27,30.80493,-0.14798152,-0.014501743
1981-10-28,30.669186,-0.1667605,-0.011158197
1981-10-29,29.972593,0.12740064,-0.21264948
1981-10-30,28.829155,-0.2726667,0.17426366
1981-11-02,28.120958,-0.33586076,0.15444417
1981-11-04,26.82328,-0.0005654989,-0.02898618
1981-11-05,26.888807,-0.09062498,-0.068262294
1981-11-06,26.259031,-0.16595906,-0.09974544
1981-11-09,24.266397,-0.19607474,0.1446287
1981-11-10,24.191534,-0.4526639,0.2589072
1981-11-12,23.894358,-0.57005525,0.14666934
1981-11-13,23.150805,-0.55007637,0.15946129
1981-11-16,22.696333,-0.5574642,-0.0066525335
1981-11-17,22.95989,-0.7808629,0.03651424
1981-11-18,22.763733,-1.0066494,0.034589913
1981-11-19,22.496964,-1.1310736,0.08584242
1981-11-20,22.658373,-1.2311796,0.094744615
1981-11-23,23.466406,-1.4614446,0.066630706
1981-11-24,22.908657,-1.3294905,0.1256368
1981-11-25,22.351696,-1.1949803,0.018167783
1981-11-27,22.348589,-1.1779423,-0.03774803
1981-11-30,22.507053,-1.2257214,-0.095238745
1981-12-01,23.367989,-1.1703994,-0.19546774
1981-12-02,23.735798,-1.1112871,-0.26851347
1981-12-03,23.837934,-1.1360613,-0.34561276
1981-12-04,22.881414,-1.3642447,-0.29512444
1981-12-07,23.54849,-1.3810171,-0.33090556
1981-12-08,23.948305,-1.3312789,-0.30497396
1981-12-09,24.29487,-1.3464391,-0.2962751
1981-12-10,24.955547,-1.2493252,-0.41763312
1981-12-11,25.366112,-1.0501577,-0.36202297
1981-12-14,24.99885,-0.6272794,-0.25117472
1981-12-15,24.66141,-0.70986134,-0.19455044
1981-12-16,24.629454,-0.77054864,-0.17719275
1981-12-17,24.966324,-0.68845105,-0.25302657
1981-12-18,24.72376,-0.53178775,-0.31838068
1981-12-21,25.669123,-0.49185836,-0.31825075
1981-12-22,26.153563,-0.5214851,-0.3929319
1981-12-23,26.760357,-0.47166052,-0.40888628
1981-12-24,26.715239,-0.41292888,-0.41732252
1981-12-28,26.52911,-0.3925286,-0.401877
1981-12-29,26.740582,-0.44373256,-0.39832243
1981-12-30,26.795418,-0.58281934,-0.3606133
1981-12-31,26.522089,-0.67343926,-0.38350624
1982-01-04,26.880503,-0.902107,-0.35582617
1982-01-05,27.538055,-0.72367257,-0.37957004
1982-01-06,27.858759,-0.9168162,-0.28496644
1982-01-07,28.213476,-1.0656797,-0.2827308
1982-01-08,27.70587,-0.9346142,-0.32209376
1982-01-11,28.819153,-1.0497828,-0.25188228
1982-01-12,28.486343,-0.7934275,-0.21184884
1982-01-13,28.759354,-0.8082433,-0.18110316
1982-01-14,28.668259,-0.5758625,-0.2679563
1982-01-15,28.947952,-0.6725736,-0.20811063
1982-01-18,28.889978,-0.40225092,-0.17015408
1982-01-19,29.020166,-0.54438853,-0.10774936
1982-01-20,29.153639,-0.35724133,-0.13126528
1982-01-21,28.734663,-0.19770506,-0.11939429
1982-01-22,28.99205,-0.04118732,-0.18933618
1982-01-25,28.966818,0.092260204,-0.07772804
1982-01-26,28.402151,0.012762332,-0.055058546
1982-01-27,28.333298,-0.12131707,-0.013789487
1982-01-28,27.605951,-0.22835262,0.09107079
1982-01-29,27.358444,-0.14353505,0.09573916
1982-02-01,28.807936,0.5187522,0.14454933
1982-02-02,28.408932,0.46013704,0.3231804
1982-02-03,28.801641,0.36896047,0.33656242
1982-02-04,28.93271,0.32137936,0.42884636
1982-02-05,28.801598,0.381763,0.43198028
1982-02-08,29.2988,0.43020445,0.43021753
1982-02-09,29.552338,0.4213159,0.48052529
1982-02-10,29.400398,0.43324912,0.592588
1982-02-11,29.08461,0.60811484,0.55671835
1982-02-16,28.846767,0.8684544,0.5703685
1982-02-17,28.69285,1.0174525,0.47750512
1982-02-18,28.027763,1.0897052,0.396203
1982-02-19,27.96615,1.0337559,0.3838418
1982-02-22,26.596964,0.40365306,0.23172788
1982-02-23,26.555351,0.3453198,0.12915325
1982-02-24,26.304111,0.27265888,0.034654945
1982-02-25,26.330029,0.12491635,-0.050533306
1982-02-26,26.836855,0.1737929,-0.10903597
1982-03-01,26.381615,0.19518273,0.0558519
1982-03-02,26.108036,0.31899458,0.05680768
1982-03-03,25.961172,0.38990146,0.04230428
1982-03-04,25.503952,0.35662347,0.112885796
1982-03-05,25.398975,0.258833,0.1652614
1982-03-08,25.441944,-0.010653225,0.26386672
1982-03-09,25.572617,0.13431582,0.3165858
1982-03-10,25.659554,0.15320437,0.33984143
1982-03-11,26.409512,0.10611104,0.25710306
1982-03-12,26.583666,0.24157465,0.2565968
1982-03-15,26.824818,0.43067878,0.16366245
1982-03-16,26.637383,0.4172966,0.23269425
1982-03-17,26.38723,0.3372147,0.26937145
1982-03-18,26.378107,0.4107798,0.19638418
1982-03-19,26.522375,0.49465656,0.25244337
1982-03-22,26.232868,0.53045666,0.1594624
1982-03-23,26.103836,0.5227871,0.107475676
1982-03-24,26.364704,0.37807342,0.089983806
1982-03-25,26.540174,0.2935764,0.13358456
1982-03-26,26.8305,0.38101527,0.19394967
1982-03-29,27.419653,0.5189897,0.3271919
1982-03-30,27.58519,0.45049548,0.25518203
1982-03-31,27.5305,0.42253968,0.24366018
1982-04-01,27.361774,0.43246436,0.23086354
1982-04-02,27.37426,0.41208765,0.31418648
1982-04-05,27.242884,0.41765136,0.22304708
1982-04-06,27.29709,0.40974203,0.25916255
1982-04-07,27.344322,0.46031108,0.2702492
1982-04-08,26.83223,0.65195405,0.18267949
1982-04-12,26.45274,0.6048404,0.1865611
1982-04-13,26.33816,0.6032712,0.14898746
1982-04-14,26.572912,0.51493204,0.16831726
1982-04-15,26.582895,0.60518694,0.16699404
1982-04-16,26.085451,0.8463603,0.045537632
1982-04-19,25.905947,0.80714923,-0.021530198
1982-04-20,25.975658,0.6975959,0.011037542
1982-04-21,25.776747,0.54086083,-0.124328814
1982-04-22,25.9311,0.49621722,0.0023326578
1982-04-23,25.817598,0.5210956,-0.036459915
1982-04-26,25.867851,0.4462255,0.012450158
1982-04-27,25.835897,0.4230833,0.015593047
1982-04-28,25.97303,0.33704957,0.010228006
1982-04-29,26.181543,0.21303944,0.077699766
1982-04-30,26.098862,0.1364874,0.055013586
1982-05-03,26.483171,0.2736698,0.14845663
1982-05-04,26.339281,0.44688872,0.13173825
1982-05-05,26.174963,0.45187742,0.17339878
1982-05-06,25.59067,0.44489655,0.20829625
1982-05-07,25.296988,0.37924424,0.14441195
1982-05-10,25.26379,0.3903745,0.21831161
1982-05-11,25.175108,0.40484333,0.23324582
1982-05-12,25.533646,0.2994331,0.14612412
1982-05-13,25.725887,0.38667563,0.166321
1982-05-14,25.286154,0.4717957,0.18217304
1982-05-17,25.456022,0.26352602,0.20733629
1982-05-18,25.54796,0.20619175,0.12344061
1982-05-19,25.603634,0.04446876,-0.04520519
1982-05-20,25.061747,-0.25543854,-0.13750717
1982-05-21,25.028316,-0.34227318,-0.17972542
1982-05-24,25.161211,-0.33411768,-0.17025046
1982-05-25,25.295135,-0.26120946,-0.19378576
1982-05-26,25.467382,-0.3873468,-0.24522609
1982-05-27,25.489754,-0.4447725,-0.2413927
1982-05-28,25.53735,-0.4888325,-0.25229728
1982-06-01,26.188738,-0.4682062,-0.1938843
1982-06-02,26.176376,-0.32766503,-0.14389303
1982-06-03,26.212183,-0.30136552,-0.08544408
1982-06-04,26.506931,-0.2876333,0.0025616332
